ID,Title,Content,"Short Description","Image URL","Product categories"
15184,"Glass CR - 5","<div class=""testingE""><a href=""/products-alfa-indoor/"">Alfa Indoor</a> &gt; <a href=""/products-alfa-indoor/#tab-1580300887299-3-0""><span style=""color: #ae0422;"">Glass Collection</span></a></div>
 &nbsp;
 
 <p style=""font-size: 22px;""><strong>Πόρτα Με Τζάμι</strong> <span style=""color: #ff0000;""> CR-5</span></p>
 <a href=""/requests?requests=Alfa%20Indoor%20Glass%20CR-5"" target=""_blank"" rel=""noopener noreferrer"">
 <button class=""buttonProduct"">Ζητήστε πληροφορίες</button>
 </a>
 
 &nbsp;
 
 <p style=text-align:justify;>Για μεγαλύτερη φωτεινότητα στον χώρο σας ή για χώρους στους οποίους θέλετε να υπάρχει ορατότητα μεταξύ των δωματίων μπορείτε να επιλέξετε πόρτες με τζάμι.
 Υπάρχει πληθώρα επιλογών σχετικά με το που θα τοποθετηθεί το τζάμι.
 Διατίθενται σε όλους τους τύπους επίπεδων πορτών.</p>
 <br/>
 <strong>Κατασκευή φύλλου πόρτας</strong>
 <ul>
 <li>Δομή από πολυκολλητή μασίφ ξυλεία</li>
 <li>Εσωτερικό φύλλο από ξύλινο πλαίσιο γεμισμένο με ηχοαπορροφητική κυψέλη “honeycomb”</li>
 <li>Καλυμμένο και από τις δύο πλευρές με MDF 6mm.</li>
 <li>Επένδυση Επιφάνειας με Laminate λεία ή με πόρο</li>
 </ul>
 <strong>Κατασκευή κάσας</strong>
 <ul>
 <li>Κατασκευή από blockboard</li>
 <li>Πάχος 44mm</li>
 <li>Επένδυση Επιφάνειας με CPL (Continuous Pressure Laminate)</li>
 <li>Λάστιχα περιλαμβάνονται</li>
 <li>Σχήμα κάσας τετράγωνη</li>
 </ul>
 <strong>Βασικός Εξοπλισμός</strong>
 <ul>
 <li>Μεντεσές βιδωτός (3 τεμ)</li>
 <li>Κλειδαριά απλή</li>
 <li>7 Χρωματικοί συνδιασμοί</li>
 </ul>
 <strong>Προαιρετικός Εξοπλισμός</strong>
 <ul>
 <li>Διπλός ρυθμιζόμενος μεντεσές (3 τεμ)</li>
 <li>Μαγνητική κλειδαριά</li>
 <li>Κλειδαριά ασφαλείας - Κλειδαριά Meroni – Κλειδαριά Λουτρού</li>
 <li>Πλαίσιο τζαμιού</li>
 <li>Βέργα αλουμινίου</li>
 <li>Γέμισμα με ηχομονωτικό πάνελ (28db)</li>
 </ul>
 <strong>Διαστάσεις</strong>
 <ul>
 <li><strong>Πλάτος:</strong>
 63,3 cm - 68,3 cm - 73,3 cm - 78,3 cm - 83,3 cm - 88,3 cm - 93,3 cm - 98,3 cm</li>
 <li><strong>Ύψος:</strong>
 217cm μέγιστο</li>
 </ul>
 &nbsp;
 <div class=""sheet33""><a href=""/wp-content/uploads/2020/01/ENTRY-DOOR-STYLE-COLLECTION-rev-01.pdf"" target=""_blank"" rel=""noopener noreferrer""><img class=""sheetico"" src=""/wp-content/uploads/2019/12/icosheet-1.jpg"" /><strong>ΤΕΧΝΙΚΕΣ ΠΡΟΔΙΑΓΡΑΦΕΣ</strong></a></div>
 <div class=""sheet33""><a href=""/wp-content/uploads/2020/01/ΠΙΣΤΟΠΟΙΗΤΙΚΟ-ΗΧΟΜΟΝΩΣΗΣ-ΠΑΝΕΛ-ΜΟΡΙΟΣΑΝΙΔΑΣ.pdf"" target=""_blank"" rel=""noopener noreferrer""><img class=""sheetico"" src=""/wp-content/uploads/2019/12/icosheet-1.jpg"" /><strong>ΠΙΣΤΟΠΟΙΗΤΙΚΟ ΗΧΟΜΟΝΩΣΗΣ</strong></a></div>",,https://alfawood.gr/wp-content/uploads/2023/03/GLASS5-scaled.png,"Εσωτερικές Πόρτες - Alfa in Door"
15187,GordianKnot,"[html_block id=""21057""]","[html_block id=""21080""]",https://alfawood.gr/wp-content/uploads/2023/03/GORDIANKNOT.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15190,"0074 Graphite","[html_block id=""20468""]","[html_block id=""20501""]",https://alfawood.gr/wp-content/uploads/2023/03/0074-GRAPHITE-INTRA-.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima Plus"
15195,"2014 Greige","[html_block id=""17381""]","Η επιφάνεια 2014 Greige Terra είναι εμπνευσμένη από τις τάσεις της βιομηχανικής διακόσμησης. Είναι μια από τις πλέον καινοτόμες υφές σε θερμή γκρι απόχρωση απομίμησης πέτρας. Ιδανική για εκείνους που θέλουν να δημιουργήσουν χώρους με Industrial στυλ.",https://alfawood.gr/wp-content/uploads/2023/03/2014.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>TERRA"
15198,"0294 Grey","[html_block id=""20021""]","Η επιφάνεια μελαμίνης 0294 Grey Shagreen είναι μία ψυχρή γκρι απόχρωση που φωτίζει την κατασκευή σας και συνδυάζεται άψογα με μονόχρωμες ματ ή και γυαλιστερές διακοσμητικές επιφάνειες. Ενδείκνυται και για εσωτερική κατασκευή  επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/commercial-0294.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Solid"
15201,"0104 Grey Oak","[html_block id=""16449""]","Δημιουργήστε ένα shabby chic στυλ στον χώρο σας με το laminate δάπεδο Grey Oak 0104 και δώστε την αίσθηση του ευρύχωρου, λόγω της ανοιχτής του απόχρωσης.",https://alfawood.gr/wp-content/uploads/2023/03/0104-Grey-Oak.jpg,"Δάπεδα - Alfa Flooring>Δάπεδα Εσωτερικού χώρου>Laminate>Basic line AC3 7mm|Δάπεδα - Alfa Flooring>Δάπεδα Εσωτερικού χώρου>Laminate>Classic line AC5 8mm"
15203,"0308 Liniero","[html_block id=""20468""]","[html_block id=""20476""]",https://alfawood.gr/wp-content/uploads/2023/03/0308-door-optima-jpg.webp|https://alfawood.gr/wp-content/uploads/2023/03/504-PS.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima"
15206,"American Walnut - Acoustic","[html_block id=""23441""]","Aκουστικά  διακοσμητικά  πάνελ σε MDF με επένδυση καπλαμά 10mm, τοποθετημένα σε μαύρα πολυεστερικά πάνελ 12mm.

Τα <strong>ακουστικά πάνελ</strong> της ALFA WOOD GROUP είναι <strong>ηχοαπορροφητικά πάνελ</strong> που τοποθετούνται σε τοίχους ή οροφές για τη μείωση του θορύβου και την εξάλειψη της ηχούς σε ένα δωμάτιο. Ο βασικός στόχος των ακουστικών πάνελ είναι να ενισχυθούν οι ιδιότητες του ήχου βελτιώνοντας την ποιότητα του. Η απορρόφηση του ήχου είναι διαφορετική από την ηχομόνωση, η οποία χρησιμοποιείται για να μειώσει τον ήχο από το δωμάτιο.

Χρησιμοποιούνται σε στούντιο ηχογράφησης, σε κινηματογράφους, εστιατόρια, νυχτερινά κέντρα, εκκλησίες κ.α.

 

",https://alfawood.gr/wp-content/uploads/2023/03/accoustic-american-walnut-e1731057460161.jpg,"Διακόσμηση Τοίχου>Ακουστικά Πάνελ"
15208,"Ash - Acoustic","[html_block id=""23441""]","Aκουστικά  διακοσμητικά  πάνελ σε MDF με επένδυση καπλαμά 10mm, τοποθετημένα σε μαύρα πολυεστερικά πάνελ 12mm.

Τα <strong>ακουστικά πάνελ</strong> της ALFA WOOD GROUP είναι <strong>ηχοαπορροφητικά πάνελ </strong>που τοποθετούνται σε τοίχους ή οροφές για τη μείωση του θορύβου και την εξάλειψη της ηχούς σε ένα δωμάτιο. Ο βασικός στόχος των ακουστικών πάνελ είναι να ενισχυθούν οι ιδιότητες του ήχου βελτιώνοντας την ποιότητα του. Η απορρόφηση του ήχου είναι διαφορετική από την ηχομόνωση, η οποία χρησιμοποιείται για να μειώσει τον ήχο από το δωμάτιο.

Χρησιμοποιούνται σε στούντιο ηχογράφησης, σε κινηματογράφους, εστιατόρια, νυχτερινά κέντρα, εκκλησίες κ.α.
 


 ",https://alfawood.gr/wp-content/uploads/2023/03/accoustic-ash-e1731057407522.jpg,"Διακόσμηση Τοίχου>Ακουστικά Πάνελ"
15210,"Oak - Acoustic","[html_block id=""23441""]","Aκουστικά  διακοσμητικά  πάνελ σε MDF με επένδυση καπλαμά 10mm, τοποθετημένα σε μαύρα πολυεστερικά πάνελ 12mm.

Τα <strong>ακουστικά πάνελ</strong> της ALFA WOOD GROUP είναι <strong>ηχοαπορροφητικά πάνελ </strong>που τοποθετούνται σε τοίχους ή οροφές για τη μείωση του θορύβου και την εξάλειψη της ηχούς σε ένα δωμάτιο. Ο βασικός στόχος των ακουστικών πάνελ είναι να ενισχυθούν οι ιδιότητες του ήχου βελτιώνοντας την ποιότητα του. Η απορρόφηση του ήχου είναι διαφορετική από την ηχομόνωση, η οποία χρησιμοποιείται για να μειώσει τον ήχο από το δωμάτιο.

Χρησιμοποιούνται σε στούντιο ηχογράφησης, σε κινηματογράφους, εστιατόρια, νυχτερινά κέντρα, εκκλησίες κ.α.

  


",https://alfawood.gr/wp-content/uploads/2023/03/accoustic-oak-e1731057428557.jpg,"Διακόσμηση Τοίχου>Ακουστικά Πάνελ"
15212,Hexagon,"[html_block id=""21057""]","[html_block id=""21080""]",https://alfawood.gr/wp-content/uploads/2023/03/HEXAGON.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15218,"7202 Hick Soft","[html_block id=""20019""]","Η επιφάνεια μελαμίνης 7202 Hick - Soft ακολουθεί την τάση των ματ επιφανειών. Η ξύλινη υφή του σε μπλε - γκρι απόχρωση το καθιστά αρκετά στιβαρό για όλες τις χρήσεις και εύκολα συνδυασμένο με διαφορετικές διακοσμητικές επιφάνειες μελαμινών.",https://alfawood.gr/wp-content/uploads/2023/03/7202.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15221,Hive,"[html_block id=""21057""]","[html_block id=""21080""]",https://alfawood.gr/wp-content/uploads/2023/03/HIVE-1.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15223,"8902 Ice Oak","<div class=""sheet33"">[html_block id=""20046""]</div>","Η επιφάνεια μελαμίνης 8902 Ice Oak - Scavato δίνει στη διακόσμηση του χώρου σας μία έντονη χρωματική αλληλεπίδραση σε λευκή απόχρωση χάρη στην εναλλαγή ματ &amp; γυαλιστερής επιφάνειας και ήπιας εσοχής στο χάραγμά της.",https://alfawood.gr/wp-content/uploads/2023/03/8902.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15226,"9202 Ice Oak Natural","[html_block id=""20046""]","Η επιφάνεια μελαμίνης 9202 Ice Oak Natural - Scavato δίνει στη διακόσμηση του χώρου σας μία έντονη χρωματική αλληλεπίδραση σε ανοιχτή καφέ απόχρωση χάρη στην εναλλαγή ματ &amp; γυαλιστερής επιφάνειας και ήπιας εσοχής στο χάραγμά της.",https://alfawood.gr/wp-content/uploads/2023/03/9202.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15229,"2013 Ivory Perla","[html_block id=""17381""]","Η επιφάνεια 2013 Ivory Perla Terra είναι εμπνευσμένη από τις τάσεις της βιομηχανικής διακόσμησης. Είναι μια από τις πλέον καινοτόμες υφές σε θερμή γκρι απομίμηση πέτρας. Ιδανική για εκείνους που θέλουν να δημιουργήσουν χώρους με Industrial στυλ.",https://alfawood.gr/wp-content/uploads/2023/03/2013.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>TERRA"
15232,"0988 Beige - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0988 Beige - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε μπεζ απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/1188-BEIGE-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15235,"0694 Cement - Jean","<div class=""sheet33"">[html_block id=""19977""]</div>","Η επιφάνεια μελαμίνης 0694 Cement - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε γκρι - καφέ απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/0694-CEMENT-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15238,"0294 Grey - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0294 Grey - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε ψυχρή γκρι απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/1294-GREY-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15241,"0494 Lapis - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0494 Lapis - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε γκρι - καφέ απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/0494-LAPIS-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15244,"0308 Liniero - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0308 Liniero - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε μπεζ απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/0308-LINERO-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15247,"0608 Liniero Grey - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0608 Liniero Grey - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε θερμή γκρι απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/0608-LINIERO-GREY-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15250,"0190 White - Jean","[html_block id=""19977""]","Η επιφάνεια μελαμίνης 0190 White - Jean χαρακτηρίζεται από ακανόνιστες διασταυρούμενες γραμμές που «πλέκουν» την επιφάνεια Jean σε λευκή απόχρωση. Οι διαθέσιμες αποχρώσεις σε υφή Jean, τα καθιστούν κατάλληλα τόσο για έπιπλα όσο και για εσωτερικά επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/0190-WHITE-JEAN.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Jean"
15256,"0206 Kentucky Oak","[html_block id=""16449""]","Ο μοντέρνος εσωτερικός σας χώρος εκπέμπει μία έντονη αίσθηση ηρεμίας. O συνδυασμός του απαλού δρυ Kentucky Oak 0206 παρέχει την αίσθηση μιας εκπληκτικά ζεστής ατμόσφαιρας. Οι μακριές σανίδες laminate προσθέτουν βάθος στο δωμάτιο και ντύνουν υπέροχα το καθιστικό σας.",https://alfawood.gr/wp-content/uploads/2023/03/0206-Kentucky-Oak.jpg,"Δάπεδα - Alfa Flooring>Δάπεδα Εσωτερικού χώρου>Laminate>Elegant line AC5 8mm"
15258,"Ινοσανίδα HDF WR Black - Xαμηλής Φορμαλδεΰδης","<strong>Χαρακτηριστικά:</strong>
Iδιαίτερη αντίσταση στην υγρασία, Άψογη υφή επιφάνειας, Πολύ μεγάλη αντοχή σε εφελκυσμό, Πάρα πολύ υψηλή σταθερότητα σε περιβαλλοντικές μεταβολές, Έυκολία στην επεξεργασία, Υπέρ υψηλή πυκνότητα, Αντίσταση στην υγρασία.

<strong>Εφαρμογές:</strong>
Χρήση σε εσωτερικούς χώρους με υψηλή υγρασία, για διαχωρισμό περιοχών με θερμοκρασιακές μεταβολές, σε εξωτερικούς χώρους ως επικαλυμμένο προϊόν, σε εξωτερικές πόρτες, ως υλικά σε σοφίτες, σε επικαλυμμένα τραπέζια που εκτίθενται σε εξωτερικές. περιβαλλοντικές συνθήκες κ.λ.π.

<strong>Πλεονεκτήματα: </strong>
Ανθεκτική σε περιβάλλον με υψηλές απαιτήσεις υψηλή υγρασία, Αντίσταση σε UV ακτινοβολία, Πολύ σταθερή σε εξωτερικές μεταβολές, Υψηλή αντοχή σε εφελκυσμό, Υψηλή αντοχή στην κάμψη, Μη τοξικό, Φιλικό προς το περιβάλλον, πολύ χαμηλές εκπομπές φορμαλδεΰδης.","Η ινοσανίδα υψηλής πυκνότητας <strong>HDF WR Black Core L.A.F</strong> είναι μία ινοσανίδα που συνδυάζει την πολύ υψηλή αντίσταση στην υγρασία. με υπεραυξημένες μηχανικές ιδιότητες <strong>χωρίς προσθήκη επιπλέον φορμαλδεύδης</strong>. Αποτελείται από ίνες ξύλου στις οποίες έχουνε προστεθεί εξειδικευμένες ρητίνες χωρίς φορμαλδεύδη φιλικές προς το περιβάλλον, υλικά τα οποία προσδίδουν την επιπλέον αντίσταση του υλικού στην υγρασία ιδιαίτερων χώρων.

Συμμορφώνεται πλήρως με τα τεστ V100 (όπως περιγράφεται στο EN 1087-1).
Μπορεί να χρησιμοποιηθεί για εσωτερικούς χώρους που διαχωρίζουν περιβάλλοντα με διαφορετικές συνθήκες θερμοκρασίας, καθώς και σε εξωτερικούς χώρους όταν είναι καλυμμένη.
Παράγεται σε χρώμα μαύρο, ώστε να ξεχωρίζει απόλυτα από τα υπόλοιπα προϊόντα του ομίλου ALFA WOOD.",https://alfawood.gr/wp-content/uploads/2023/03/2661-mdf-colored-copy.jpg|https://alfawood.gr/wp-content/uploads/2023/03/2661-mdf-colored.jpg,"Alfa Panels>Πάνελ Ινοσανίδας (MDF)"
15261,"2011 La Villa Marble","[html_block id=""17381""]","Η επιφάνεια 2011 La Villa Marble Terra είναι εμπνευσμένη από τις τάσεις της βιομηχανικής διακόσμησης. Είναι μια από τις πλέον καινοτόμες υφές σε ψυχρή γκρι απόχρωση απομίμησης μαρμάρου. Ιδανική για εκείνους που θέλουν να δημιουργήσουν χώρους με Industrial στυλ.",https://alfawood.gr/wp-content/uploads/2023/03/2011.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>TERRA"
15269,"0503 Light Oak Rustic","<div class=""sheet33"">[html_block id=""20096""]</div>","Η επιφάνεια μελαμίνης 0503 Light Oak Rustic - Sawn Cut χαρακτηρίζεται από βαθιές και απτικές ρωγμές σε λαδί απόχρωση. Η χρωματική επιλογή του Rustic θα σας χαρίσει ένα ζεστό αποτέλεσμα στην κατασκευή του επίπλου σας με μια αληθινή απομίμηση ξύλου.",https://alfawood.gr/wp-content/uploads/2023/03/0503.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15272,"0405 Light Pine","<div class=""sheet33"">[html_block id=""20046""]</div>","Η επιφάνεια μελαμίνης 0405 Light Pine - Scavato δίνει στη διακόσμηση του χώρου σας μία έντονη χρωματική αλληλεπίδραση σε μπεζ απόχρωση χάρη στην εναλλαγή ματ &amp; γυαλιστερής επιφάνειας και ήπιας εσοχής στο χάραγμά της.",https://alfawood.gr/wp-content/uploads/2023/03/0405.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15275,"0894 Textile Grey","[html_block id=""20468""]","[html_block id=""20476""]",https://alfawood.gr/wp-content/uploads/2023/03/894-textile-scaled-1.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima"
15278,"0308 Liniero","[html_block id=""20021""]","Η επιφάνεια μελαμίνης 0308 Liniero Shagreen είναι μία ανοιχτόχρωμη μπεζ απόχρωση που φωτίζει την κατασκευή σας και συνδυάζεται άψογα με μονόχρωμες ματ ή και γυαλιστερές διακοσμητικές επιφάνειες. Ενδείκνυται και για εσωτερική κατασκευή  επίπλων.",https://alfawood.gr/wp-content/uploads/2023/03/Commercial-0308.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Jean, Solid &amp; Textile Collection>Textile"
15281,"3013 Lucent","<div class=""testingE"">[html_block id=""19504""]</div>","Η επιφάνεια μελαμίνης 3013 Lucent Rada είναι μια φωτεινή υφή σε γκρι καφέ απόχρωση που λάμπει όπως το βουρτσισμένο αλουμίνιο. Κομψή και ιδανική επιφάνεια σε απομίμηση μετάλλου.",https://alfawood.gr/wp-content/uploads/2023/03/Rada-3013.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>RADA"
15287,Mare,"[html_block id=""21057""]","[html_block id=""21080""]


 <button class=""buttonProduct"" id=""wizart-spec-fitting-room-button"" onclick=""openSpecificFittingRoom('mare')""> Δείτε το στο δωμάτιο σας</button>   <iframe id=""wizart-fitting-room-object"" role=""dialog"" allowfullscreen=""allowfullscreen"" aria-label=""Wizart Fitting Room."">  </iframe>   <script src=""./wizart-integration.js""></script> 


",https://alfawood.gr/wp-content/uploads/2023/03/MARE.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15293,Mazy,"[html_block id=""21057""]","[html_block id=""21080""]


 
 <button class=""buttonProduct"" id=""wizart-spec-fitting-room-button"" onclick=""openSpecificFittingRoom('mazy')""> Δείτε το στο δωμάτιο σας</button>   <iframe id=""wizart-fitting-room-object"" role=""dialog"" allowfullscreen=""allowfullscreen"" aria-label=""Wizart Fitting Room."">  </iframe>   <script src=""./wizart-integration.js""></script> 


",https://alfawood.gr/wp-content/uploads/2023/03/MAZY.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15296,"7502 Metropolitan","<div class=""sheet33"">[html_block id=""20019""]</div>","Η επιφάνεια μελαμίνης 7502 Metropolitan Soft ακολουθεί την τάση των ματ επιφανειών. Η τσιμεντένια υφή του σε ψυχρή γκρι απόχρωση το καθιστά αρκετά στιβαρό για όλες τις χρήσεις και εύκολα συνδυασμένο με διαφορετικές διακοσμητικές επιφάνειες μελαμινών.",https://alfawood.gr/wp-content/uploads/2023/03/7502.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15305,"2016 Misty Grey","[html_block id=""17381""]","Η επιφάνεια 2016 Misty Grey Terra είναι εμπνευσμένη από τις τάσεις της βιομηχανικής διακόσμησης. Είναι μια από τις πλέον καινοτόμες υφές σε ψυχρή γκρι απόχρωση απομίμησης πέτρας. Ιδανική για εκείνους που θέλουν να δημιουργήσουν χώρους με Industrial στυλ.",https://alfawood.gr/wp-content/uploads/2023/03/2016.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>TERRA"
15307,"0202 Montana Oak Allover","<div class=""testingE"">[html_block id=""16449""]</div>","Πραγματικά θα ξαναζωντανέψει το γραφείο σας με το δάπεδο laminate Montana Oak Allover 0202. Η τοποθέτηση του laminate μπορεί να ανατεθεί και σε τρίτο άτομο! Αλλά η επιλογή των καταπληκτικών αυτών σανίδων laminate είναι αποκλειστικά δική σας επιλογή. Το σοβατεπί παρέχει στο δάπεδο ένα τέλειο φινίρισμα.",https://alfawood.gr/wp-content/uploads/2023/03/0202-Montana-Oak-Allover-.jpg,"Δάπεδα - Alfa Flooring>Δάπεδα Εσωτερικού χώρου>Laminate>Elegant line AC5 8mm"
15309,Mosaic,"[html_block id=""21057""]","[html_block id=""21080""]",https://alfawood.gr/wp-content/uploads/2023/03/MOSAIC-1.jpg,"Επιφάνειες Καπλαμά - Alfa Xilo>L'arte del legno"
15311,"8702 Brooklyn Brown","[html_block id=""20468""]","[html_block id=""20476""]",https://alfawood.gr/wp-content/uploads/2023/03/8702-optima-door.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima"
15314,"8302 Elvezia Grey","[html_block id=""20468""]","[html_block id=""20476""]",https://alfawood.gr/wp-content/uploads/2023/03/8302-ps.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima"
15317,"0152 Natural Beech","[html_block id=""20247""]","Η επιφάνεια μελαμίνης 0152 Natural Beech - Woodpore σε κόκκινη - καφέ απόχρωση και επιφάνεια πόρου είναι ιδανική για κατασκευή επίπλων. Η διακοσμητική υφή Woodpore είναι μία κομψή επιφάνεια με ελαφριά πορώδες υφή που εμφανίζει μία φυσικότητα και επιτρέπει πολλούς χρωματικούς συνδυασμούς.",https://alfawood.gr/wp-content/uploads/2023/03/0152.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Commercial Collection"
15320,"0145 Natural Oak","[html_block id=""20247""]","Η επιφάνεια μελαμίνης 0145 Natural Oak - Woodpore σε κόκκινη - καφέ απόχρωση και επιφάνεια πόρου είναι ιδανική για κατασκευή επίπλων. Η διακοσμητική υφή Woodpore είναι μία κομψή επιφάνεια με ελαφριά πορώδες υφή που εμφανίζει μία φυσικότητα και επιτρέπει πολλούς χρωματικούς συνδυασμούς.",https://alfawood.gr/wp-content/uploads/2023/03/0145.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Commercial Collection"
15323,"0502 Oak Rustic","[html_block id=""20468""]","[html_block id=""20476""]",https://alfawood.gr/wp-content/uploads/2023/03/502-SP.jpg,"Εσωτερικές Πόρτες - Alfa in Door>Premium Collection>Optima"
15326,"1853 Natural Oak","<div class=""testingE"">[html_block id=""16557""]</div>","To Par-Ve 1853 Natural Oak σε ανοιχτή καφέ απόχρωση είναι ένα πολυστρωματικό παρκέ που συνδυάζει τη ζεστασιά και τη φυσική ομορφιά του πραγματικού ξύλου με τα πλεονεκτήματα του Laminate δαπέδου.",https://alfawood.gr/wp-content/uploads/2023/03/003.jpg,"Δάπεδα - Alfa Flooring>Δάπεδα Εσωτερικού χώρου>Par-Ve"
15329,"8202 Noce Dark Brown","<div class=""sheet33"">[html_block id=""20046""]</div>","Η επιφάνεια μελαμίνης 8202 Noce Dark Brown - Scavato δίνει στη διακόσμηση του χώρου σας μία έντονη χρωματική αλληλεπίδραση σε καφέ απόχρωση χάρη στην εναλλαγή ματ &amp; γυαλιστερής επιφάνειας και ήπιας εσοχής στο χάραγμά της.",https://alfawood.gr/wp-content/uploads/2023/03/8202.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Natural Collection"
15335,"9310 Noce Lirico","[html_block id=""16146""]","Η επιφάνεια 9310 Noce Lirico Intra αναπαράγει με ακρίβεια την εμφάνιση και την αίσθηση του ξύλου σε καφέ απόχρωση και προσδίδει στον χώρο αυθεντικότητα και φυσικότητα.",https://alfawood.gr/wp-content/uploads/2023/03/9310-1.jpg,"Alfa Surfaces>Επιφάνειες Μελαμίνης>Premium Collection>INTRA"
